Season,Name,Team,IP,ERA,K/BB,AVG,WHIP,BABIP,FIP,LD%,GB%,FB%,IFFB%,HR/FB,xFIP,SwStr%,K%,BB%,K-BB%,SIERA,E-F,FA-Z (sc),Barrel%,HardHit%,xERA,Stf+ FA,Stuff+,Location+,Pitching+,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2021,John Means,BAL,146.2,3.620454797,5.15384615,0.223214286,1.029545526,0.23989899,4.615488768,0.196682464,0.329383886,0.473933649,0.17,0.15,4.362346196,0.11898625,0.22711864,0.0440678,0.18305085,4.101062815,-0.995033972,11.910081,0.10093897,0.37558685,,98.95080645,111.6046002,104.3417455,108.2452709,0.32164634,0.73622047,0.50257732,0.70616114,0.79545455,0.76324786,0.43642612,0.14862543,0.26761168,John Means,16269,607644
2024,Kyle Hendricks,CHC,82,6.914634146,2.65217391,0.294294294,1.475609756,0.31496063,5.48232414,0.221402214,0.453874538,0.324723247,0.181818181,0.204545454,4.251005668,0.07612712,0.16991643,0.06406685,0.10584958,4.481094405,1.432310007,8.43325181,0.07720588,0.34558824,,62.58245614,96.39795144,105.5014416,100.6706373,0.33663366,0.64954128,0.46267554,0.73897059,0.90960452,0.83546326,0.40280857,0.19142646,0.26755358,Kyle Hendricks,12049,543294
2022,Zach Davies,ARI,134.1,4.08684879,1.96153846,0.236434109,1.295285409,0.256997455,4.832034044,0.174876847,0.428571428,0.396551724,0.105590062,0.130434782,4.574015231,0.08507853,0.17894737,0.09122807,0.0877193,4.708217116,-0.745185254,8.192395362,0.07971014,0.34299517,,,80.2541958,101.6484266,96.79755245,0.27751196,0.67270531,0.42034046,0.72413793,0.85098743,0.79750779,0.36141423,0.18237347,0.26745201,Zach Davies,13183,605200
2022,Nick Pivetta,BOS,179.2,4.558441817,2.39726027,0.251798561,1.38033403,0.30020284,4.420408812,0.196153846,0.384615384,0.419230769,0.128440366,0.123853211,4.263009156,0.09961064,0.22639069,0.09443726,0.13195343,4.21344753,0.138033004,12.18496541,0.09038462,0.45384615,,111.4430662,102.9041883,97.81194805,100.890974,0.30184332,0.69985141,0.47566515,0.68320611,0.85031847,0.79058663,0.4367294,0.16774822,0.26735886,Nick Pivetta,15454,601713
2023,MacKenzie Gore,WSN,136.1,4.42298305,2.64912281,0.255725191,1.400978047,0.309248555,4.890737242,0.211382113,0.387533875,0.40108401,0.081081081,0.182432432,4.111001709,0.12144598,0.25945017,0.09793814,0.16151203,4.207297059,-0.467754192,10.23587186,0.12064343,0.43699732,,111.5242486,100.4384055,97.48838527,100.5176447,0.32005495,0.72166998,0.48415922,0.60085837,0.84435262,0.74916107,0.40861089,0.14581641,0.26726239,MacKenzie Gore,22201,669022
2021,Zack Greinke,HOU,168.2,4.1086959,3.25,0.249230769,1.173913114,0.263888889,4.693749629,0.234848484,0.441287878,0.323863636,0.087719298,0.169590643,4.247342035,0.09062377,0.17005814,0.05232558,0.11773256,4.580386986,-0.585053729,9.707550435,0.06566604,0.35084428,,83.31674781,94.12586139,102.3158812,100.3515248,0.32233503,0.67625899,0.45743429,0.66929134,0.90425532,0.80188679,0.38171832,0.17653982,0.26716359,Zack Greinke,1943,425844
2021,Tyler Anderson,- - -,167,4.526946315,3.52631579,0.256024096,1.245509039,0.284294235,4.367638968,0.218323586,0.350877192,0.43079922,0.113122171,0.122171945,4.600717002,0.11529593,0.19061166,0.05405405,0.13655761,4.56836359,0.159307347,10.64140394,0.08490566,0.33018868,,89.41380021,91.17693667,107.2266095,105.0825734,0.37188366,0.7417962,0.53651038,0.7150838,0.82887078,0.78510029,0.44504228,0.1518063,0.26710223,Tyler Anderson,12880,542881
2024,George Kirby,SEA,150.2,3.404867487,7.78947368,0.242424242,1.08185848,0.296037296,3.125427957,0.183673469,0.410430839,0.405895691,0.111731843,0.094972067,3.454624541,0.1168942,0.23987034,0.03079417,0.20907618,3.457183523,0.279439529,9.1727671,0.08520179,0.36098655,,102.7945707,106.6668727,106.1562835,106.9679852,0.37184392,0.73719807,0.53330487,0.66049383,0.85714286,0.7806245,0.44192997,0.15017065,0.26706485,George Kirby,25436,669923
2022,Merrill Kelly,ARI,200.1,3.369384445,2.90163934,0.22537112,1.13810319,0.268876611,3.651532513,0.193202146,0.427549194,0.379248658,0.103773584,0.099056603,3.855384333,0.0970368,0.22014925,0.07587065,0.14427861,4.011705753,-0.282148068,8.967660916,0.08333333,0.36347518,,81.82737844,97.17224397,105.0713307,102.1746249,0.32883642,0.69689922,0.48354513,0.69230769,0.86874305,0.79919137,0.42033236,0.16997721,0.267014,Merrill Kelly,11156,518876
2023,Nathan Eovaldi,TEX,144,3.625,2.80851064,0.223282443,1.138888889,0.270557029,3.880040359,0.169230769,0.51025641,0.32051282,0.064,0.12,3.961074868,0.11498881,0.2287695,0.08145581,0.14731369,4.175416759,-0.255040359,8.003088335,0.07908163,0.43112245,,91.78411552,101.2373087,100.0687219,97.92718272,0.3179792,0.71557562,0.47580645,0.61915888,0.85173502,0.75800377,0.39695341,0.15167785,0.26666667,Nathan Eovaldi,9132,543135
2023,Drew Smyly,CHC,113.2,5.621701383,2.37209302,0.272331155,1.478005997,0.305389222,5.384072808,0.21529745,0.33427762,0.450424929,0.150943396,0.144654088,5.066327286,0.10051282,0.2007874,0.08464567,0.11614173,4.825619786,0.237628575,,0.07563025,0.33893557,,,91.55252058,98.5779321,94.04727366,0.31601363,0.67833982,0.4596401,0.67385445,0.85659656,0.78076063,0.39640103,0.16615385,0.26666667,Drew Smyly,11760,592767
2022,José Suarez,LAA,102.1,4.133550694,2.9375,0.240601504,1.250814394,0.284246575,3.982137885,0.214521452,0.412541254,0.372937293,0.088495575,0.115044247,3.965347096,0.1147639,0.21609195,0.07356322,0.14252874,4.038499763,0.151412809,8.959521569,0.0852459,0.38688525,,84.34127807,90.03065868,103.3318563,99.52658683,0.3606383,0.7053206,0.51165571,0.6460177,0.86073501,0.77570093,0.43813509,0.15182307,0.26658697,Jose Suarez,19911,660761
2022,Lance Lynn,CHW,121.2,3.994520631,6.52631579,0.246376812,1.134246599,0.294117647,3.819280332,0.196078431,0.422969187,0.38095238,0.088235294,0.139705882,3.443912425,0.13254204,0.2421875,0.03710938,0.20507813,3.350183005,0.1752403,7.600598552,0.06685237,0.38718663,,93.98579117,92.85200993,103.5352357,98.69210918,0.35942761,0.75539568,0.52274975,0.64871194,0.81269841,0.74645222,0.41246291,0.13402572,0.26656775,Lance Lynn,2520,458681
2022,Dylan Bundy,MIN,140,4.885714286,3.35714286,0.267730496,1.278571429,0.284753363,4.662431002,0.201284796,0.340471092,0.458244111,0.102803738,0.112149532,4.696709948,0.09724771,0.15798319,0.04705882,0.11092437,4.652994372,0.223283284,11.24882925,0.0893617,0.38297872,,98.78936416,96.59243119,105.9564679,102.6941284,0.37468354,0.68542714,0.51651376,0.69594595,0.88709677,0.81172291,0.45642202,0.16926606,0.26651376,Dylan Bundy,12917,605164
2024,JP Sears,OAK,141,4.14893617,2.97297297,0.241573034,1.177304965,0.271604938,4.420570118,0.165467625,0.383693045,0.450839328,0.111702127,0.101063829,4.684431694,0.10388437,0.18835616,0.06335616,0.125,4.460844502,-0.271633948,8.253980001,0.09198113,0.38679245,,75.08151042,93.32172131,99.60933515,95.18173953,0.31737013,0.70510204,0.48915009,0.67263427,0.85238784,0.78743068,0.44303797,0.16260163,0.266486,JP Sears,23429,676664
2024,Sean Manaea,NYM,137,3.481751825,2.65384615,0.212180747,1.167883212,0.263305322,3.771090385,0.198369565,0.377717391,0.423913043,0.076923076,0.089743589,4.164004628,0.11474001,0.24295775,0.0915493,0.15140845,4.103624474,-0.28933856,7.475134721,0.07816712,0.393531,,82.44630872,87.26964205,96.95242411,96.20729497,0.31522571,0.70923379,0.48774194,0.61165049,0.85180055,0.76455026,0.43784946,0.15169746,0.26643747,Sean Manaea,15873,640455
2022,Taijuan Walker,NYM,157.1,3.489406892,2.93333333,0.239130435,1.194915293,0.283813747,3.646329324,0.2,0.462365591,0.337634408,0.140127388,0.095541401,3.88415558,0.1004,0.20338983,0.06933744,0.13405239,4.046995166,-0.156922432,10.30887267,0.07296137,0.39914163,,84.40806452,109.6822302,100.7168873,101.7888087,0.32956811,0.68643216,0.4716,0.66733871,0.87408492,0.78710772,0.398,0.166,0.2664,Taijuan Walker,11836,592836
2023,Nestor Cortes,NYY,63.1,4.97368431,3.35,0.242798354,1.247368446,0.290909091,4.486619332,0.165714285,0.262857142,0.571428571,0.16,0.11,4.839280003,0.10373832,0.2518797,0.07518797,0.17669173,4.349988754,0.487064979,11.35302998,0.07386364,0.40909091,,101.8440647,103.5132339,103.4067102,103.9228332,0.31155779,0.72611465,0.49438202,0.71505376,0.83040936,0.78977273,0.44101124,0.16261682,0.26635514,Nestor Cortes,17874,641482
2024,Jon Gray,TEX,89,3.943820225,3.18181818,0.261971831,1.292134831,0.306859206,3.502329621,0.19503546,0.39716312,0.407801418,0.095652173,0.069565217,4.287144076,0.11596278,0.18567639,0.05835544,0.12732096,4.386811818,0.441490604,7.754163032,0.08421053,0.4245614,,70.81067961,82.622062,103.1440519,97.55803893,0.33817701,0.72539683,0.51405912,0.59375,0.87308534,0.77279102,0.45421774,0.15032212,0.2662849,Jon Gray,14916,592351
2021,Kwang Hyun Kim,STL,96.2,3.631034578,2.24242424,0.241935484,1.272413827,0.275261324,4.266585875,0.200680272,0.455782312,0.343537414,0.128712871,0.108910891,4.630729762,0.09017912,0.1809291,0.0806846,0.1002445,4.797415068,-0.635551297,9.206592973,0.0738255,0.36912752,,76.95376506,83.28276503,97.05275883,95.46627402,0.29345603,0.65678627,0.43730698,0.68292683,0.86935867,0.79378531,0.39592341,0.17603459,0.26621371,Kwang Hyun Kim,27458,547942
2021,Kyle Freeland,COL,120.2,4.325966942,2.76315789,0.281183932,1.417127102,0.324712644,4.628597689,0.212707182,0.450276243,0.337016574,0.122950819,0.163934426,4.257759389,0.08536585,0.2038835,0.07378641,0.13009709,4.442807194,-0.302630747,7.417828293,0.08152174,0.35326087,,65.6039749,84.4141088,100.9619195,98.05342769,0.30673759,0.66886544,0.45227996,0.69075145,0.89349112,0.8112544,0.4019088,0.18080594,0.26617179,Kyle Freeland,16256,607536
2024,Justin Verlander,HOU,62,3.919354839,3.16666667,0.23628692,1.193548387,0.266272189,4.697509033,0.17977528,0.247191011,0.573033707,0.12745098,0.107843137,4.878090467,0.0973025,0.22007722,0.06949807,0.15057915,4.522668549,-0.778154195,11.76369087,0.08333333,0.32222222,,121.648249,120.1241811,101.9583815,104.8348748,0.30265487,0.71035941,0.48843931,0.71345029,0.8452381,0.80078895,0.45568401,0.16859345,0.26589595,Justin Verlander,8700,434378
2021,Trevor Williams,- - -,68.2,4.325242758,2.68,0.284172662,1.514563121,0.346534653,4.102072966,0.22705314,0.45410628,0.318840579,0.045454545,0.136363636,4.09403268,0.09862779,0.21967213,0.08196721,0.13770492,4.338371802,0.223169792,7.211943466,0.06161137,0.38862559,,80.38448905,77.04643426,104.7470483,96.66933368,0.33131619,0.67920792,0.48198971,0.66210046,0.88046647,0.79537367,0.43310463,0.16723842,0.26586621,Trevor Williams,16977,592866
2024,Hunter Greene,CIN,143.1,2.825581496,3.05660377,0.181996086,1.018604687,0.24260355,3.409437024,0.173410404,0.346820809,0.479768786,0.150602409,0.06626506,4.162552244,0.12841419,0.27787307,0.09090909,0.18696398,3.749931921,-0.583855528,9.766189204,0.0487106,0.32378223,,123.8942029,123.8871653,98.6520187,103.9963026,0.32641374,0.73744076,0.50326264,0.60964912,0.82390746,0.74473258,0.43026101,0.1373828,0.26579698,Hunter Greene,22182,668881
2024,Zack Littell,TBR,129.2,3.886889765,4.46153846,0.276923077,1.311054087,0.322916667,4.098412996,0.234413965,0.341645885,0.423940149,0.1,0.117647058,4.075225962,0.10703954,0.21052632,0.04718693,0.16333938,4.035742437,-0.211523231,9.792675106,0.09653465,0.3960396,,55.31682028,82.68252052,103.0888943,98.46228875,0.33922261,0.72446809,0.51399614,0.625,0.88546256,0.7915493,0.45366795,0.15863067,0.2656702,Zack Littell,15823,641793
2021,Kris Bubic,KCR,103.2,4.774919731,2.09090909,0.257575758,1.408360163,0.283687943,5.600902349,0.236842105,0.453947368,0.309210526,0.117021276,0.234042553,4.44189949,0.08871421,0.20627803,0.09865471,0.10762332,4.694727386,-0.825982618,8.90875357,0.09868421,0.40789474,,57.41371055,73.71356699,96.63578293,92.18236292,0.27507448,0.66752911,0.44550562,0.68592058,0.8624031,0.80075662,0.43426966,0.17686693,0.26558113,Kris Bubic,21455,663460
2023,Johan Oviedo,PIT,177.2,4.305816382,1.90361446,0.235036496,1.373358428,0.279527559,4.487685833,0.187380497,0.449330783,0.363288718,0.094736842,0.1,4.865566718,0.111334,0.20230474,0.10627401,0.09603073,4.917692335,-0.181869452,5.983265194,0.07590133,0.39468691,,82.56484175,91.36692385,95.27826233,95.29215029,0.28091168,0.72489796,0.46342282,0.57200811,0.86261261,0.75887038,0.41107383,0.15412905,0.26546306,Johan Oviedo,22487,670912
2021,Patrick Corbin,WSN,171.2,5.819417821,2.38333333,0.279069767,1.467961252,0.30511811,5.406927459,0.218867924,0.471698113,0.309433962,0.042682926,0.225609756,4.290551017,0.112,0.19041278,0.07989348,0.11051931,4.609616601,0.412490362,8.912132626,0.09174312,0.40733945,,60.62754183,83.6751184,100.0230965,96.43129326,0.34431138,0.67685185,0.47490909,0.59826087,0.89466484,0.76416539,0.39272727,0.15345455,0.26545455,Patrick Corbin,9323,571578
2022,Justin Verlander,HOU,175,1.748571429,6.37931034,0.183835182,0.828571429,0.239631336,2.489573859,0.18510158,0.379232505,0.435665914,0.196891191,0.062176165,3.230781259,0.11584196,0.27777778,0.04354354,0.23423423,3.086807219,-0.74100243,11.54924103,0.06278027,0.34753363,,135.8353612,134.8340376,107.3697657,112.6036881,0.36891261,0.7599278,0.53509781,0.68173599,0.85035629,0.78351254,0.42500959,0.14959724,0.2654392,Justin Verlander,8700,434378
2021,Eli Morgan,CLE,89.1,5.339552543,3.68181818,0.254957507,1.253731415,0.277777778,5.140183488,0.198501872,0.292134831,0.509363295,0.095588235,0.147058823,4.915779549,0.10608204,0.21372032,0.05804749,0.15567282,4.511954069,0.199369054,9.944004983,0.11764706,0.42279412,,73.69506531,94.14971751,105.0681497,99.87055085,0.33706468,0.71967213,0.50212164,0.66420664,0.86560364,0.78873239,0.43140028,0.15912306,0.26520509,Eli Morgan,20203,669212
2023,Marco Gonzales,SEA,50,5.22,1.88888889,0.279187817,1.46,0.316455696,4.275040359,0.24375,0.40625,0.35,0.071428571,0.089285714,4.826794324,0.08754624,0.15813953,0.08372093,0.0744186,5.194480445,0.944959641,8.465001578,0.06748466,0.36809816,,78.07474747,86.71089109,108.6888614,100.7107673,0.3412527,0.66954023,0.48212084,0.72151899,0.88412017,0.81841432,0.42909988,0.17755857,0.26510481,Marco Gonzales,15467,594835
2022,Tyler Wells,BAL,103.2,4.254019397,2.71428571,0.229007634,1.138263694,0.245847176,4.520791165,0.168789808,0.366242038,0.464968152,0.157534246,0.109589041,4.599253543,0.11279563,0.17966903,0.06619385,0.11347518,4.529545219,-0.266771768,11.82355893,0.07886435,0.38801262,,123.2221574,119.4637356,104.0927229,107.0022438,0.34639831,0.7177305,0.50515464,0.68807339,0.83399209,0.77671068,0.42753184,0.15221346,0.2650091,Tyler Wells,20000,669330
2023,Lance Lynn,- - -,183.2,5.733212421,2.85074627,0.258196721,1.39382942,0.291750503,5.53090246,0.210131332,0.356472795,0.433395872,0.116883116,0.19047619,4.496007283,0.12933754,0.23638614,0.08292079,0.15346535,4.328764618,0.202309961,7.73799163,0.10351201,0.38817006,,92.2567509,93.75764893,101.9852693,100.0795657,0.32433862,0.75567737,0.49826334,0.62316476,0.81450777,0.74017744,0.40322071,0.13564669,0.26498423,Lance Lynn,2520,458681
2023,J.P. France,HOU,133,3.92481203,2.20454545,0.260617761,1.345864662,0.288557214,4.691130585,0.195238095,0.43095238,0.373809523,0.070063694,0.121019108,4.785688671,0.08895131,0.17198582,0.07801418,0.09397163,4.948907576,-0.766318555,8.98096235,0.0807601,0.38004751,,101.0760349,103.3912204,100.3631255,102.1812555,0.28399312,0.64742268,0.44934334,0.65757576,0.87738854,0.80167015,0.45497186,0.17602996,0.26498127,J.P. France,21212,641585
2021,Martín Pérez,BOS,100,4.770000364,2.57575758,0.294554455,1.520000116,0.337748344,4.910034255,0.251592356,0.420382165,0.328025477,0.077669902,0.165048543,4.517327216,0.08046683,0.19101124,0.0741573,0.11685393,4.624868339,-0.140033891,9.05703438,0.09404389,0.4200627,,80.9,86.15805059,101.1090068,96.85496607,0.29479167,0.67814371,0.45208845,0.72791519,0.8807947,0.82201087,0.41031941,0.18427518,0.26474201,Martin Perez,6902,527048
2022,Robbie Ray,SEA,189,3.714285714,3.41935484,0.230878187,1.19047619,0.283549784,4.165341055,0.18902439,0.392276422,0.418699186,0.106796116,0.155339805,3.577807177,0.13455858,0.27354839,0.08,0.19354839,3.498871191,-0.45105534,10.57016075,0.07894737,0.39068826,,97.96248956,90.82291735,98.38607178,96.73671386,0.35155823,0.75533662,0.51296357,0.58631415,0.84347826,0.73768394,0.39973745,0.1299639,0.26452248,Robbie Ray,11486,592662
2021,Carlos Carrasco,NYM,53.2,6.037267367,2.77777778,0.269406393,1.434782677,0.299363057,5.219723661,0.214285714,0.422619047,0.363095238,0.081967213,0.196721311,4.318346408,0.12373453,0.21097046,0.07594937,0.1350211,4.439375403,0.817543706,8.6855847,0.08284024,0.38461538,,75.11661972,98.21824324,102.2752252,100.3789414,0.34548944,0.74184783,0.5095613,0.61666667,0.84981685,0.75717439,0.41394826,0.14060742,0.26434196,Carlos Carrasco,6632,471911
2021,Vladimir Gutierrez,CIN,114,4.736842105,1.91304348,0.257847534,1.412280702,0.281065089,5.222665701,0.163793103,0.433908045,0.40229885,0.085714285,0.142857142,5.108724453,0.09557619,0.17741935,0.09274194,0.08467742,5.080618446,-0.485823596,8.50420938,0.08379888,0.37709497,,80.57052023,94.15939891,100.6800546,97.36836066,0.28612167,0.68806162,0.45712725,0.66445183,0.8619403,0.79091995,0.42545057,0.16876024,0.26433643,Vladimir Gutierrez,19278,661269
2023,Kutter Crawford,BOS,107.2,4.513931995,3.65625,0.234718826,1.188854517,0.294964029,3.803027989,0.168384879,0.340206185,0.491408934,0.111888111,0.097902097,4.308563302,0.12338755,0.26233184,0.07174888,0.19058296,3.967377498,0.710904007,10.95459834,0.08561644,0.3630137,,107.0284058,104.702603,101.5599241,103.2618221,0.34761441,0.74172185,0.51459035,0.64145658,0.83571429,0.76008724,0.42368126,0.14077398,0.26416153,Kutter Crawford,20531,676710
2024,Jake Irvin,WSN,151,3.814569536,3.62857143,0.24,1.145695364,0.268867925,4.304323817,0.193693693,0.425675675,0.38063063,0.065088757,0.142011834,3.930030365,0.09689289,0.20717781,0.05709625,0.15008157,4.066064191,-0.48975428,8.237132855,0.08928571,0.39955357,,82.01562842,94.30560556,104.8026596,102.1801146,0.30155039,0.69463668,0.48732625,0.64524422,0.87671233,0.8011745,0.47260834,0.16721177,0.26410466,Jake Irvin,21504,663623
2023,Tyler Anderson,LAA,132,5.522727273,1.84745763,0.265267176,1.5,0.304785894,4.876252481,0.210268948,0.308068459,0.481662591,0.086294416,0.091370558,5.571027447,0.12494501,0.18474576,0.1,0.08474576,5.293514407,0.646474792,10.98035065,0.08192771,0.31325301,,81.16093023,90.9185945,99.20580533,96.86324749,0.32315711,0.74731183,0.4967004,0.62903226,0.82302158,0.74844996,0.4091509,0.13902332,0.26396832,Tyler Anderson,12880,542881
2023,Zach Davies,ARI,82.1,6.995951849,1.84615385,0.291666667,1.663967714,0.346456693,4.578927081,0.217557251,0.442748091,0.339694656,0.08988764,0.11235955,4.787206115,0.08061292,0.19098143,0.10344828,0.08753316,4.995413037,2.417024768,8.266813199,0.07954545,0.42424242,,71.61183432,75.21132324,99.62909809,92.38953259,0.26826722,0.64007421,0.40213761,0.67315175,0.89275362,0.79900332,0.36005344,0.18321119,0.26382412,Zach Davies,13183,605200
2023,Bryce Elder,ATL,174.2,3.812977321,2.03174603,0.242057489,1.276717632,0.274319066,4.422979359,0.20415879,0.49905482,0.296786389,0.076433121,0.121019108,4.494980653,0.09891266,0.17486339,0.08606557,0.08879781,4.810625749,-0.610002038,8.782709092,0.06003752,0.40712946,,61.68874346,79.7120251,99.17967933,95.18020216,0.32159091,0.68411387,0.46016146,0.63427562,0.89932886,0.78489703,0.38223938,0.16485444,0.2637671,Bryce Elder,27779,693821
2024,Dean Kremer,BAL,96.1,4.297578082,2.2195122,0.215053763,1.25605543,0.244360902,4.63929949,0.154676258,0.40647482,0.43884892,0.114754098,0.122950819,4.5295822,0.08529946,0.21927711,0.09879518,0.12048193,4.464606504,-0.341721408,10.42045992,0.10676157,0.37010676,,90.56230769,87.51387214,100.5547045,97.9880579,0.30259067,0.66424419,0.45311555,0.68835616,0.89059081,0.811749,0.41621295,0.1784634,0.26376286,Dean Kremer,19350,665152
2022,Jordan Lyles,BAL,179,4.424581006,2.76923077,0.274509804,1.38547486,0.3125,4.397347203,0.195767195,0.402116402,0.402116402,0.105263157,0.114035087,4.394689237,0.09270415,0.18604651,0.06718346,0.11886305,4.358104346,0.027233803,9.940762069,0.10350877,0.38070175,,76.93645943,87.20368139,100.6489625,96.98329987,0.31853933,0.67218543,0.46151272,0.66666667,0.89162562,0.7991298,0.4042838,0.1710174,0.26372155,Jordan Lyles,7593,543475
2023,Jameson Taillon,CHC,150.1,4.96895804,3.425,0.257575758,1.283813791,0.293023256,4.665239964,0.191208791,0.384615384,0.424175824,0.088082901,0.139896373,4.453024137,0.09673519,0.2143975,0.06259781,0.15179969,4.335317821,0.303718076,9.825430836,0.10722101,0.38512035,,87.35235294,98.91894949,105.9723232,103.6272323,0.33666905,0.68917669,0.49032258,0.71762208,0.85637584,0.80263158,0.4358871,0.1668682,0.26360339,Jameson Taillon,11674,592791
2021,Ross Stripling,TOR,86.1,4.691119967,3.23076923,0.246334311,1.274131349,0.273109244,5.023316085,0.201581027,0.339920948,0.458498023,0.112068965,0.163793103,4.532960921,0.09951956,0.22826087,0.07065217,0.1576087,4.320055902,-0.332196117,10.84078156,0.10505837,0.40856031,,75.87261905,95.02982818,103.4383505,100.2584192,0.28220859,0.70625,0.46872852,0.66086957,0.85176991,0.78739003,0.43986254,0.16403569,0.26355525,Ross Stripling,13273,548389
2021,Zach Plesac,CLE,142.2,4.668224632,2.94117647,0.245960503,1.198598216,0.262672811,4.726109,0.165562913,0.452538631,0.381898454,0.080924855,0.132947976,4.769809806,0.11247166,0.16722408,0.05685619,0.11036789,4.734168535,-0.057884368,9.900350808,0.0940919,0.43107221,,64.25364807,80.19968254,104.4500227,98.28571429,0.32395498,0.7471384,0.50839002,0.65756824,0.84679666,0.77876896,0.43582766,0.15102041,0.26349206,Zach Plesac,19979,668676
2021,Jordan Lyles,TEX,167,5.389221557,2.64150943,0.281818182,1.431137725,0.307053942,5.52931556,0.229411764,0.376470588,0.394117647,0.074626865,0.189054726,4.694805305,0.1046595,0.19444444,0.07361111,0.12083333,4.673627968,-0.140094003,10.58433201,0.09615385,0.43653846,,85.42427536,94.30883009,101.7043672,100.9923175,0.31533742,0.7112069,0.47992832,0.6459144,0.86666667,0.78192681,0.41577061,0.15878136,0.26344086,Jordan Lyles,7593,543475
2024,Taijuan Walker,PHI,61.2,5.691892127,1.88888889,0.275,1.50810817,0.293103448,6.084170008,0.206349206,0.365079365,0.428571428,0.148148148,0.185185185,4.907680287,0.06634146,0.18959108,0.10037175,0.08921933,4.875029032,-0.392277882,9.964821214,0.14285714,0.49206349,,60.72631579,88.5345666,96.84513742,94.1359408,0.26551724,0.62247191,0.4204878,0.70779221,0.91696751,0.84222738,0.43414634,0.19707317,0.26341463,Taijuan Walker,11836,592836
2023,Mike Clevinger,CHW,131.1,3.769035679,2.75,0.242,1.225888372,0.280748663,4.282959181,0.188144329,0.30927835,0.502577319,0.133333333,0.082051282,5.154052555,0.09786223,0.2003643,0.07285974,0.12750455,4.808806489,-0.513923502,10.18350515,0.07179487,0.35641026,,101.3204387,100.0741093,100.2133967,99.95933492,0.31783601,0.71210469,0.49,0.66223404,0.87901991,0.79980564,0.43666667,0.16532067,0.2631829,Mike Clevinger,12808,605182
2022,Jameson Taillon,NYY,177.1,3.907894849,4.71875,0.243125904,1.127819581,0.276264591,3.941378394,0.205992509,0.400749063,0.393258426,0.123809523,0.123809523,3.788432383,0.09910873,0.20741758,0.04395604,0.16346154,3.844629318,-0.033483545,10.38481073,0.08333333,0.35740741,,97.98413655,97.38808587,105.8755277,103.9417174,0.34043813,0.71210762,0.4882311,0.66434783,0.8929471,0.79693207,0.39764622,0.16399287,0.2631016,Jameson Taillon,11674,592791
2021,Taylor Widener,ARI,61,4.278688792,2,0.225531915,1.39344271,0.253164557,5.711017888,0.185628742,0.341317365,0.473053892,0.063291139,0.164556962,5.225519628,0.09692898,0.23443223,0.11721612,0.11721612,4.808223944,-1.432329096,8.742443812,0.0994152,0.4502924,,86.35997067,86.55504323,97.82622478,94.49106628,0.27649007,0.6803653,0.4462572,0.63473054,0.86577181,0.7827957,0.42034549,0.16602687,0.26295585,Taylor Widener,19266,642203
2023,Brandon Williamson,CIN,117,4.461538752,2.51282051,0.246666667,1.282051366,0.278443114,4.631108825,0.201149425,0.373563218,0.425287356,0.108108108,0.121621621,4.722528144,0.09278351,0.19959267,0.07942974,0.12016293,4.716143841,-0.169570073,9.815345595,0.08238636,0.41193182,,63.51625,93.46147144,99.42294288,96.2910455,0.28876509,0.68953488,0.46670108,0.67524116,0.86677909,0.80088496,0.44398554,0.17010309,0.2628866,Brandon Williamson,25463,682227
2023,Michael Kopech,CHW,126.2,5.115789576,1.46067416,0.22832981,1.555263189,0.253968254,6.444514108,0.164222873,0.35777126,0.478005865,0.098159509,0.171779141,5.698432534,0.10336027,0.22687609,0.15532286,0.07155323,5.441669715,-1.328724531,9.987983099,0.12827988,0.42565598,,116.0584425,108.0941202,90.93723903,93.83050703,0.27241379,0.66295884,0.42188165,0.6278481,0.83892617,0.75479314,0.38271605,0.15950659,0.26286687,Michael Kopech,17282,656629
2024,Carlos Carrasco,CLE,103.2,5.643086955,2.6969697,0.273838631,1.398713861,0.3089701,4.930524324,0.182389937,0.465408805,0.352201257,0.080357142,0.169642857,4.181135,0.1015948,0.19910515,0.0738255,0.12527964,4.277734011,0.712562631,6.317018266,0.08125,0.3875,,62.40795455,87.73625632,99.7400787,96.83243395,0.33236152,0.71686747,0.48316598,0.63450292,0.9012605,0.78973105,0.39220319,0.16125222,0.26284702,Carlos Carrasco,6632,471911
2024,Ryan Feltner,COL,122.1,5.002725004,2.74358974,0.274590164,1.414168996,0.321428571,4.301490798,0.192612137,0.453825857,0.353562005,0.082089552,0.126865671,4.150847304,0.10590015,0.20112782,0.07330827,0.12781955,4.264035503,0.701234205,7.821074765,0.07086614,0.38582677,,81.95287187,97.67207071,99.31262626,99.61858586,0.29646419,0.70923603,0.47929293,0.62996942,0.85691318,0.77871444,0.44292929,0.15683308,0.26273323,Ryan Feltner,21446,663372
2022,MacKenzie Gore,SDP,65.1,4.270408496,2,0.24497992,1.438775622,0.310734463,3.984880049,0.236263736,0.368131868,0.395604395,0.083333333,0.083333333,4.422430039,0.10300429,0.23076923,0.11538462,0.11538462,4.427205622,0.285528447,10.34988506,0.09836066,0.45901639,,102.884691,100.1375862,97.24939655,98.27646552,0.29403202,0.71129707,0.46523605,0.65346535,0.85294118,0.77859779,0.41030043,0.15965665,0.26266094,MacKenzie Gore,22201,669022
