Season,Name,Team,IP,ERA,K/BB,AVG,WHIP,BABIP,LOB%,FIP,LD%,GB%,FB%,IFFB%,HR/FB,xFIP,SwStr%,K%,BB%,K-BB%,SIERA,E-F,FA-Z (sc),Barrel%,HardHit%,xERA,Stf+ FA,Stuff+,Location+,Pitching+,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2021,Luke Weaver,ARI,65.2,4.248731129,3.1,0.228346457,1.187817305,0.259668508,0.70754717,4.418765135,0.218085106,0.382978723,0.39893617,0.053333333,0.146666666,4.256234563,0.11271416,0.22545455,0.07272727,0.15272727,4.286163204,-0.170034006,10.23068584,0.09375,0.41145833,,96.24897959,93.41080851,105.2845106,103.6495319,0.33490566,0.73995772,0.50766456,0.69014085,0.83142857,0.77797513,0.42651037,0.15960325,0.2723174,Luke Weaver,16918,596133
2021,Triston McKenzie,CLE,116.1,5.028653515,2.42592593,0.194312796,1.169054492,0.225925926,0.67518248,4.734504105,0.211072664,0.307958477,0.480968858,0.158273381,0.151079136,4.495933913,0.12415232,0.27348643,0.11273486,0.16075157,4.32055849,0.29414941,11.53801748,0.09965636,0.41580756,,98.54940878,103.11518,97.37657799,98.40552947,0.34388366,0.70187166,0.48356808,0.58457711,0.8647619,0.74325782,0.39019301,0.14814815,0.27230047,Triston McKenzie,18000,663474
2022,Martín Pérez,TEX,196.1,2.887945745,2.44927536,0.238605898,1.258064549,0.295053004,0.77020202,3.265232364,0.187943262,0.514184397,0.29787234,0.071428571,0.06547619,3.803612988,0.08392078,0.20584653,0.08404385,0.12180268,4.076584867,-0.377286618,8.452318924,0.04332756,0.34662045,,65.37552743,83.71118952,102.8171371,94.88081317,0.31220534,0.67476636,0.44243035,0.73993289,0.86842105,0.81031866,0.35918093,0.18831823,0.27223901,Martin Perez,6902,527048
2023,Ranger Suárez,PHI,125,4.176000255,2.47916667,0.263265306,1.416000086,0.324022346,0.74626866,3.903040399,0.207084468,0.485013623,0.307901907,0.03539823,0.115044247,4.045670393,0.09387352,0.22037037,0.08888889,0.13148148,4.378073087,0.272959856,7.495609969,0.0754717,0.36118598,,69.08364055,85.45957235,100.777822,97.28528095,0.3232899,0.63899371,0.44735541,0.65743073,0.89370079,0.79005525,0.39298072,0.17835968,0.2722332,Ranger Suarez,17277,624133
2021,Chris Paddack,SDP,106.1,5.078370149,4.31818182,0.26056338,1.250783759,0.305993691,0.59440559,3.743701862,0.222910216,0.427244582,0.349845201,0.017699115,0.123893805,3.907083565,0.11238407,0.21158129,0.04899777,0.16258352,4.114482206,1.334668287,10.39917729,0.08459215,0.42900302,,89.58845471,92.6030551,106.7241135,104.1394981,0.32075472,0.69975787,0.49154392,0.69659443,0.81314879,0.77136515,0.45062739,0.15984724,0.27223131,Chris Paddack,20099,663978
2021,Ian Anderson,ATL,128.1,3.576623518,2.33962264,0.218295218,1.23116888,0.260997067,0.79062958,4.120683511,0.198250728,0.49271137,0.3090379,0.122641509,0.150943396,3.957221573,0.11908046,0.2317757,0.09906542,0.13271028,4.377603167,-0.544059992,10.27102229,0.0952381,0.38655462,,89.97756098,84.62461964,98.40797603,95.32816966,0.29,0.69828571,0.45425287,0.59416446,0.82651391,0.73785425,0.40229885,0.15310345,0.27218391,Ian Anderson,19951,666120
2023,Kyle Gibson,BAL,192,4.734375,2.85454545,0.26541555,1.317708333,0.309187279,0.69664903,4.130040359,0.200686106,0.488850771,0.310463121,0.099447513,0.127071823,4.131377169,0.10562685,0.19454771,0.06815366,0.12639405,4.398557392,0.604334641,9.740885217,0.07640068,0.44482173,,77.72432432,92.69426773,99.61739563,96.56676607,0.30815217,0.67946578,0.45457538,0.60846561,0.87837838,0.76755974,0.39433838,0.16650214,0.27212899,Kyle Gibson,10123,502043
2019,Frankie Montas,OAK,96,2.625,4.47826087,0.228882834,1.114583333,0.296875,0.76152305,2.995259476,0.220532319,0.494296577,0.285171102,0.133333333,0.106666666,3.465993238,0.11515152,0.26142132,0.05837563,0.20304569,3.758751226,-0.370259476,10.40392188,0.03787879,0.34848485,,,,,,0.35081585,0.68421053,0.49158249,0.64784053,0.84848485,0.76575342,0.42222222,0.15690236,0.27205387,Frankie Montas,14309,593423
2022,Michael Kopech,CHW,119.1,3.544692889,1.84210526,0.195852535,1.189944185,0.222929936,0.74193548,4.495112625,0.158536585,0.356707317,0.484756097,0.106918238,0.094339622,4.833481929,0.09945301,0.21255061,0.11538462,0.09716599,4.726606985,-0.950419736,10.87913246,0.0881459,0.41337386,,116.0198547,114.2008973,95.42128614,100.370339,0.29134533,0.66429419,0.44776119,0.64705882,0.85714286,0.77777778,0.41940299,0.17255097,0.27200398,Michael Kopech,17282,656629
2019,Jake Odorizzi,MIN,159,3.509433962,3.35849057,0.231281198,1.20754717,0.302211302,0.75460829,3.358663564,0.206812652,0.350364963,0.442822384,0.109890109,0.087912087,4.327440108,0.12737711,0.27051672,0.08054711,0.18996961,4.144023236,0.150770399,9.490946969,0.06855792,0.36170213,,,,,,0.31812577,0.72703863,0.48905633,0.66085271,0.78748524,0.73954512,0.4180122,0.14459993,0.27197704,Jake Odorizzi,6397,543606
2020,Alec Mills,CHC,62.1,4.475935372,2.42105263,0.229437229,1.155080096,0.23255814,0.77060932,5.437408391,0.195652173,0.472826086,0.331521739,0.114754098,0.213114754,4.613213571,0.07619048,0.18253968,0.07539683,0.10714286,4.814417688,-0.961473019,8.099986776,0.09189189,0.39459459,,79.33416667,85.77478723,102.5255319,99.61585106,0.32118056,0.62601626,0.44021164,0.74594595,0.89177489,0.82692308,0.39047619,0.1957672,0.27195767,Alec Mills,13834,621219
2022,Sean Manaea,SDP,153,5.058823529,3.02,0.253333333,1.320261438,0.292857143,0.67319461,4.622234923,0.194130925,0.379232505,0.426636568,0.084656084,0.153439153,3.986874252,0.11933472,0.23159509,0.07668712,0.15490798,3.950211538,0.436588606,7.319976268,0.09131403,0.42316258,,,86.3578619,101.0188852,98.14039101,0.3213466,0.74293528,0.51372712,0.63095238,0.83803681,0.76761134,0.4563228,0.15259875,0.27193347,Sean Manaea,15873,640455
2021,Kyle Gibson,- - -,177.2,3.495309619,2.49180328,0.22775264,1.193245796,0.272727273,0.74771109,3.777914056,0.192913385,0.517716535,0.289370078,0.081632653,0.108843537,4.067001673,0.10355987,0.20793434,0.08344733,0.124487,4.353773923,-0.282604438,9.656892716,0.04500978,0.38551859,,83.87636888,100.4636531,99.32430962,98.79500368,0.32199671,0.68272251,0.44600432,0.6286201,0.89263804,0.76755448,0.3437725,0.16828479,0.27184466,Kyle Gibson,10123,502043
2022,Carlos Carrasco,NYM,152,3.967105661,3.70731707,0.270134228,1.328947502,0.337236534,0.74650913,3.533483676,0.219954648,0.46031746,0.319727891,0.063829787,0.120567375,3.452773707,0.12976783,0.23565891,0.06356589,0.17209302,3.604517595,0.433621986,8.188573648,0.06981982,0.39414414,,63.40374269,93.11542928,104.6517628,101.6421402,0.3849797,0.72805139,0.51782753,0.60808436,0.86764706,0.74939952,0.38723051,0.14137645,0.27114428,Carlos Carrasco,6632,471911
2021,Nick Pivetta,BOS,154,4.558441558,2.67692308,0.232993197,1.311688312,0.28974359,0.73241061,4.299904252,0.187804878,0.382926829,0.429268292,0.136363636,0.136363636,4.290344085,0.10618821,0.26443769,0.09878419,0.1656535,4.166286314,0.258537306,11.71953429,0.0821256,0.40338164,,123.0917139,113.6090077,99.79392164,104.4613328,0.30221932,0.70642202,0.47967777,0.62850972,0.86068477,0.77862595,0.43903332,0.16440864,0.27059685,Nick Pivetta,15454,601713
2023,Logan Gilbert,SEA,190.2,3.729021178,5.25,0.230874317,1.075174883,0.272373541,0.75120192,3.847697734,0.180297397,0.414498141,0.40520446,0.087155963,0.133027522,3.760795714,0.12140903,0.24545455,0.04675325,0.1987013,3.775684929,-0.118676556,10.01358164,0.09023941,0.44567219,,87.78209321,105.618488,101.6003436,102.2129553,0.33957392,0.72594752,0.52105443,0.61787072,0.84538153,0.76675427,0.46970216,0.14911081,0.27051984,Logan Gilbert,22250,669302
2022,Austin Voth,BAL,76.1,3.065502388,3.19047619,0.241496599,1.205240255,0.28440367,0.8131068,3.832955067,0.226666666,0.315555555,0.457777777,0.106796116,0.08737864,4.297733027,0.11556982,0.21069182,0.06603774,0.14465409,4.186051585,-0.767452679,10.19760517,0.07929515,0.37004405,,91.90961924,92.26139647,104.55,103.8420546,0.31345354,0.71428571,0.4823435,0.62389381,0.84266667,0.76039933,0.42134831,0.15489567,0.27046549,Austin Voth,15047,608723
2023,Sandy Alcantara,MIA,184.2,4.142599506,3.14583333,0.248236953,1.212996457,0.287313433,0.6962664,4.029408633,0.172101449,0.519927536,0.307971014,0.070588235,0.129411764,4.002710788,0.12289068,0.19816273,0.06299213,0.1351706,4.236576988,0.113190873,7.987482628,0.06989247,0.40143369,,110.8001727,112.995321,105.444251,107.6324991,0.38002681,0.72986168,0.53803749,0.65608466,0.84392419,0.77117486,0.45167218,0.14746882,0.2703595,Sandy Alcantara,18684,645261
2019,Michael Soroka,ATL,174.2,2.679389001,3.46341463,0.234303216,1.110686894,0.279678068,0.79933848,3.454467463,0.234939759,0.512048192,0.253012048,0.142857142,0.111111111,3.847444179,0.10324599,0.20256776,0.05848787,0.14407989,4.279473155,-0.775078462,7.635845145,0.04892368,0.37377691,,,,,,0.33833561,0.6758494,0.48219178,0.65524194,0.8736413,0.78571429,0.42622309,0.16699257,0.27023856,Michael Soroka,18383,647336
2021,Zac Gallen,ARI,121.1,4.302197983,2.83673469,0.230277186,1.293956098,0.286173633,0.74593796,4.249704497,0.193846153,0.436923076,0.369230769,0.066666666,0.158333333,3.958963731,0.09134158,0.26577438,0.09369025,0.17208413,4.039468931,0.052493485,10.28975051,0.07878788,0.42424242,,116.5094942,108.047764,102.8441009,103.7310657,0.29392971,0.65176471,0.43862988,0.65217391,0.88447653,0.79175705,0.40437678,0.17887726,0.27021884,Zac Gallen,19291,668678
2022,Reid Detmers,LAA,129,3.76744186,2.65217391,0.226804124,1.209302326,0.277142857,0.74074074,3.786849606,0.224376731,0.360110803,0.415512465,0.113333333,0.086666666,4.198131859,0.11141678,0.22634508,0.08534323,0.14100186,4.118627138,-0.019407746,9.831167485,0.07988981,0.38292011,,81.78480749,92.90886134,96.68700643,97.09770432,0.32419355,0.68650372,0.48051353,0.66169154,0.83436533,0.76812977,0.43145346,0.15864282,0.27005961,Reid Detmers,27468,672282
2019,Jason Vargas,- - -,148.2,4.298206352,1.95238095,0.239092496,1.345291503,0.272093023,0.70786517,4.700556586,0.194063926,0.385844748,0.420091324,0.157608695,0.108695652,5.413654461,0.09754131,0.19158879,0.09813084,0.09345794,5.253057892,-0.402350235,8.961902724,0.07333333,0.33777778,,,,,,0.30788644,0.64508929,0.42966546,0.69672131,0.83737024,0.77298311,0.3611447,0.17251108,0.2700524,Jason Vargas,8044,450306
2021,Jameson Taillon,NYY,144.1,4.302540567,3.18181818,0.235081374,1.205542768,0.272493573,0.73087432,4.431004144,0.185365853,0.331707317,0.482926829,0.121212121,0.121212121,4.689736493,0.1222597,0.23217247,0.07296849,0.15920398,4.334580125,-0.128463576,10.42821228,0.08232446,0.40193705,,104.6864061,101.1455734,105.3238617,106.7368044,0.33704529,0.72753906,0.5056938,0.63215859,0.83489933,0.75813178,0.43188528,0.14755481,0.2698145,Jameson Taillon,11674,592791
2023,Logan Allen,CLE,125.1,3.805851218,2.47916667,0.260245902,1.396276652,0.314447592,0.78776042,4.188551036,0.20661157,0.426997245,0.366391184,0.09774436,0.120300751,4.283464204,0.10777882,0.22160149,0.08938547,0.13221602,4.492467493,-0.382699817,9.128691264,0.07588076,0.3902439,,82.08650052,86.48427586,101.6913563,100.132,0.32506005,0.68969422,0.4760788,0.63300493,0.86699507,0.77339901,0.4141651,0.16166823,0.26944705,Logan Allen,27589,671106
2021,Ranger Suárez,PHI,65.2,1.507614272,3.42105263,0.217573222,1.081218316,0.294797688,0.86592179,2.347699065,0.16374269,0.567251461,0.269005847,0.065217391,0.02173913,3.385678666,0.11307768,0.25,0.07307692,0.17692308,3.677280402,-0.840084794,7.1418199,0.01724138,0.31609195,,63.80365854,84.38672566,100.440118,95.62173058,0.3252818,0.70707071,0.47394297,0.63861386,0.85,0.76141079,0.38938053,0.15634218,0.26941986,Ranger Suarez,17277,624133
2019,Homer Bailey,- - -,163.1,4.573469103,2.81132075,0.253521127,1.316326449,0.300639659,0.71202532,4.107886971,0.217391304,0.443064182,0.339544513,0.115853658,0.12804878,4.433783469,0.10789845,0.21408046,0.07614943,0.13793103,4.602076773,0.465582132,10.98672694,0.05714286,0.39387755,,,,,,0.32029795,0.7048495,0.48414678,0.6375969,0.8623962,0.77704194,0.42607766,0.16149506,0.26939351,Homer Bailey,8362,456701
2023,Ben Lively,CIN,65.2,5.482233715,3.26315789,0.272727273,1.385786856,0.297297297,0.76923077,5.737273958,0.218905472,0.368159203,0.412935323,0.060240963,0.204819277,4.461561151,0.09169884,0.21678322,0.06643357,0.15034965,4.350415803,-0.255040243,8.138048507,0.08910891,0.36633663,,75.93631124,78.54115942,101.4611594,95.46647343,0.27835052,0.68211921,0.45507246,0.63580247,0.88349515,0.79830149,0.43768116,0.17760618,0.26930502,Ben Lively,14932,594902
2023,Andrew Abbott,CIN,109.1,3.868902619,2.72727273,0.241545894,1.317073232,0.302158273,0.79934747,4.197113574,0.196551724,0.286206896,0.517241379,0.113333333,0.106666666,4.562992522,0.10906217,0.26143791,0.09586057,0.16557734,4.334172991,-0.328210955,9.429165296,0.09183673,0.42517007,,80.78294737,86.59277045,100.785066,96.96158311,0.32212389,0.67362924,0.46413502,0.64010989,0.85271318,0.76477273,0.40400844,0.1601686,0.26923077,Andrew Abbott,29911,671096
2021,Vince Velasquez,- - -,89,6.269663324,2.17073171,0.25433526,1.449438295,0.277777778,0.68452381,6.046438802,0.228346456,0.311023622,0.460629921,0.111111111,0.196581196,5.006330519,0.11358025,0.22762148,0.10485934,0.12276215,4.753239147,0.223224523,10.60277161,0.12451362,0.43190661,,104.197375,101.0361111,99.25944444,99.68037037,0.28258488,0.70579915,0.46728395,0.65891473,0.80761523,0.75693527,0.43641975,0.15555556,0.2691358,Vince Velasquez,11189,592826
2019,Jorge López,KCR,86.1,6.567567954,2.29032258,0.284057971,1.494208582,0.304347826,0.65693431,6.156094591,0.208029197,0.445255474,0.346715328,0.021052631,0.221052631,5.182826875,0.08344828,0.18393782,0.08031088,0.10362694,5.011630092,0.411473363,8.362388164,0.11313869,0.42335766,,,,,,0.27876631,0.63920923,0.42965517,0.67234043,0.88659794,0.80577849,0.41862069,0.18551724,0.26896552,Jorge Lopez,14527,605347
2023,Rich Hill,- - -,135.2,5.572481599,2.26415094,0.279783394,1.53316954,0.321167883,0.67656766,4.994598107,0.244131455,0.370892018,0.384976525,0.079268292,0.140243902,4.789313249,0.0739645,0.19575856,0.08646003,0.10929853,4.815801295,0.577883491,9.959734041,0.10368664,0.38940092,,77.30557621,93.46249922,96.92946991,97.17653521,0.27321157,0.66539197,0.4470339,0.71309192,0.89655172,0.83412322,0.44322034,0.19484362,0.26880811,Rich Hill,4806,448179
2019,Reynaldo López,CHW,184,5.380435229,2.6,0.275815217,1.45652186,0.315789474,0.69162996,5.040096584,0.207079646,0.350442477,0.442477876,0.144,0.14,5.269995899,0.11033829,0.20889988,0.08034611,0.12855377,4.875564141,0.340338645,8.783681905,0.07054674,0.38271605,,,,,,0.28936423,0.71061528,0.48640101,0.64887064,0.83063749,0.77308192,0.46774194,0.15839393,0.26873222,Reynaldo Lopez,16400,625643
2021,Zach Thompson,MIA,63.2,3.25130903,2.5,0.213389121,1.146596904,0.252808989,0.67567568,3.798306399,0.172222222,0.438888888,0.388888888,0.1,0.085714285,4.513050127,0.11770624,0.20912548,0.08365019,0.12547529,4.563910252,-0.546997368,8.846275412,0.07608696,0.35869565,,81.73369176,95.97434608,99.59325956,99.72002012,0.34459459,0.69402985,0.48591549,0.6127451,0.86379928,0.75776398,0.40442656,0.15090543,0.26861167,Zach Thompson,16094,605507
2023,Julio Teheran,MIL,62.2,4.739361894,4,0.251046025,1.132978769,0.262295082,0.70446735,5.058231922,0.175257731,0.407216494,0.417525773,0.061728395,0.148148148,4.705915292,0.09023355,0.17322835,0.04330709,0.12992126,4.611825747,-0.318870028,6.49283361,0.09230769,0.40512821,,98.59090909,83.73349562,102.7192795,96.86426485,0.28360958,0.72979798,0.47177849,0.72077922,0.85467128,0.80812641,0.42172524,0.17834395,0.26857749,Julio Teheran,6797,527054
2021,Griffin Canning,LAA,60.1,5.519337482,2.14285714,0.263598326,1.50828742,0.301204819,0.71815718,5.424177959,0.241573033,0.348314606,0.410112359,0.09589041,0.178082191,4.757853625,0.13904762,0.2238806,0.10447761,0.11940299,4.720222314,0.095159523,10.92071303,0.08938547,0.38547486,,105.25,104.7811958,99.33500482,102.345323,0.31788079,0.73076923,0.49235182,0.56770833,0.80495356,0.71650485,0.42256214,0.12952381,0.26857143,Griffin Canning,19867,656288
2021,Casey Mize,DET,150.1,3.711751789,2.87804878,0.232142857,1.137472322,0.253588517,0.79514825,4.713271425,0.182232346,0.480637813,0.33712984,0.081081081,0.162162162,4.374860736,0.09418753,0.19281046,0.06699346,0.12581699,4.449709498,-1.001519637,9.064017857,0.09954751,0.39819005,,88.58228571,101.7063216,99.47810776,99.24611795,0.28678679,0.67512195,0.45566398,0.67277487,0.85982659,0.79329609,0.43487484,0.1743742,0.26856173,Casey Mize,20492,663554
2019,Marcus Stroman,- - -,184.1,3.222423169,2.74137931,0.255944056,1.307414114,0.30669145,0.76107011,3.718530275,0.201096892,0.537477148,0.261425959,0.097902097,0.125874125,3.992254189,0.10108303,0.20542636,0.0749354,0.13049096,4.414173124,-0.496107106,8.012453167,0.03776978,0.35431655,,,,,,0.31138694,0.65716681,0.4468155,0.6152513,0.89030612,0.77369581,0.3916612,0.16737775,0.26846078,Marcus Stroman,13431,573186
2019,Dylan Cease,CHW,73,5.794520548,2.31428571,0.269896194,1.547945205,0.32642487,0.68085106,5.186612215,0.206730769,0.456730769,0.336538461,0.142857142,0.214285714,4.422837034,0.11070381,0.24846626,0.10736196,0.14110429,4.604101593,0.607908333,8.424790326,0.0625,0.375,,,,,,0.29987908,0.66480447,0.44354839,0.62903226,0.83473389,0.75041322,0.39369501,0.15762463,0.26832845,Dylan Cease,18525,656302
2021,Mike Minor,KCR,158.2,5.048319651,3.63414634,0.250401284,1.241596718,0.290178571,0.66425121,4.291882934,0.202558635,0.383795309,0.413646055,0.092783505,0.134020618,4.318897132,0.10682945,0.22272048,0.0612855,0.16143498,4.203319034,0.756436718,8.451301446,0.092827,0.35654008,,83.96001781,95.27198622,100.1279755,101.6193264,0.33744322,0.69416126,0.48435115,0.66538462,0.85847797,0.77935382,0.41183206,0.16138878,0.26821824,Mike Minor,10021,501985
2021,José Suarez,LAA,71,4.436619718,2.18518519,0.234432234,1.281690141,0.27184466,0.66825776,4.282710179,0.202830188,0.471698113,0.325471698,0.130434782,0.115942028,4.532583231,0.10973597,0.19407895,0.08881579,0.10526316,4.705019508,0.15390954,8.750659342,0.06074766,0.34579439,,82.40432802,87.50921169,102.9892826,96.81124889,0.31377899,0.7223382,0.47524752,0.66086957,0.84104046,0.76909722,0.39521452,0.15841584,0.26815182,Jose Suarez,19911,660761
2023,Matt Manning,DET,78,3.576923077,2.38095238,0.206896552,1.038461538,0.213973799,0.69405099,4.806322411,0.147058823,0.386554621,0.466386554,0.117117117,0.099099099,5.325835804,0.07861369,0.15822785,0.0664557,0.09177215,5.133035132,-1.229399334,9.56652767,0.10833333,0.4375,,102.5060391,103.9874576,102.3088983,101.7867797,0.265,0.67353952,0.46615905,0.74842767,0.86479592,0.83121597,0.49238579,0.18934911,0.26796281,Matt Manning,20369,666159
2021,Tylor Megill,NYM,89.2,4.516728753,3.66666667,0.251428571,1.282527917,0.297413793,0.78539823,4.68676279,0.163265306,0.424489795,0.412244897,0.06930693,0.188118811,3.919482933,0.12097812,0.26121372,0.07124011,0.18997362,3.849271562,-0.170034037,9.496536749,0.09960159,0.41832669,,90.50659218,98.61081081,102.9504505,103.4754826,0.30257009,0.73352436,0.496139,0.61776062,0.82617188,0.75616083,0.44916345,0.14671815,0.26769627,Tylor Megill,21318,656731
2022,Zach Eflin,PHI,68,4.367647059,3.73333333,0.248120301,1.191176471,0.287128713,0.66395664,3.833019237,0.191387559,0.435406698,0.373205741,0.076923076,0.102564102,4.001678259,0.09899175,0.19649123,0.05263158,0.14385965,4.013425825,0.534627822,8.156048348,0.06666667,0.31904762,,74.86132597,87.38018349,106.3765138,101.3033028,0.33598726,0.66522678,0.47571036,0.66350711,0.87987013,0.79190751,0.4243813,0.16865261,0.26764436,Zach Eflin,13774,621107
2021,John Means,BAL,146.2,3.620454797,5.15384615,0.223214286,1.029545526,0.23989899,0.80530973,4.615488768,0.196682464,0.329383886,0.473933649,0.17,0.15,4.362346196,0.11898625,0.22711864,0.0440678,0.18305085,4.101062815,-0.995033972,11.910081,0.10093897,0.37558685,,98.95080645,111.6046002,104.3417455,108.2452709,0.32164634,0.73622047,0.50257732,0.70616114,0.79545455,0.76324786,0.43642612,0.14862543,0.26761168,John Means,16269,607644
2019,Miles Mikolas,STL,184,4.157608696,4.5,0.268055556,1.222826087,0.302367942,0.73795181,4.273792084,0.230633802,0.473591549,0.295774647,0.059523809,0.160714285,4.182414846,0.09626788,0.18848168,0.04188482,0.14659686,4.391164854,-0.116183389,8.757516629,0.05555556,0.35416667,,,,,,0.35356696,0.65930599,0.48883461,0.68495575,0.88277512,0.80299786,0.44242847,0.17125916,0.26752703,Miles Mikolas,9803,571945
2022,Zach Davies,ARI,134.1,4.08684879,1.96153846,0.236434109,1.295285409,0.256997455,0.75034106,4.832034044,0.174876847,0.428571428,0.396551724,0.105590062,0.130434782,4.574015231,0.08507853,0.17894737,0.09122807,0.0877193,4.708217116,-0.745185254,8.192395362,0.07971014,0.34299517,,,80.2541958,101.6484266,96.79755245,0.27751196,0.67270531,0.42034046,0.72413793,0.85098743,0.79750779,0.36141423,0.18237347,0.26745201,Zach Davies,13183,605200
2022,Nick Pivetta,BOS,179.2,4.558441817,2.39726027,0.251798561,1.38033403,0.30020284,0.7527881,4.420408812,0.196153846,0.384615384,0.419230769,0.128440366,0.123853211,4.263009156,0.09961064,0.22639069,0.09443726,0.13195343,4.21344753,0.138033004,12.18496541,0.09038462,0.45384615,,111.4430662,102.9041883,97.81194805,100.890974,0.30184332,0.69985141,0.47566515,0.68320611,0.85031847,0.79058663,0.4367294,0.16774822,0.26735886,Nick Pivetta,15454,601713
2023,MacKenzie Gore,WSN,136.1,4.42298305,2.64912281,0.255725191,1.400978047,0.309248555,0.7846952,4.890737242,0.211382113,0.387533875,0.40108401,0.081081081,0.182432432,4.111001709,0.12144598,0.25945017,0.09793814,0.16151203,4.207297059,-0.467754192,10.23587186,0.12064343,0.43699732,,111.5242486,100.4384055,97.48838527,100.5176447,0.32005495,0.72166998,0.48415922,0.60085837,0.84435262,0.74916107,0.40861089,0.14581641,0.26726239,MacKenzie Gore,22201,669022
2021,Zack Greinke,HOU,168.2,4.1086959,3.25,0.249230769,1.173913114,0.263888889,0.75282309,4.693749629,0.234848484,0.441287878,0.323863636,0.087719298,0.169590643,4.247342035,0.09062377,0.17005814,0.05232558,0.11773256,4.580386986,-0.585053729,9.707550435,0.06566604,0.35084428,,83.31674781,94.12586139,102.3158812,100.3515248,0.32233503,0.67625899,0.45743429,0.66929134,0.90425532,0.80188679,0.38171832,0.17653982,0.26716359,Zack Greinke,1943,425844
2019,Jhoulys Chacín,- - -,102.1,6.068403701,2.24444444,0.276442308,1.563517862,0.310344828,0.70769231,5.881761828,0.236245954,0.378640776,0.385113268,0.176470588,0.210084033,5.019046873,0.08091286,0.2167382,0.09656652,0.12017167,4.905093814,0.186641874,8.074036875,0.07619048,0.42222222,,,,,,0.2549195,0.65679012,0.42375519,0.69473684,0.87030075,0.80905753,0.42012448,0.18620332,0.26711618,Jhoulys Chacin,2608,468504
2021,Tyler Anderson,- - -,167,4.526946315,3.52631579,0.256024096,1.245509039,0.284294235,0.71261682,4.367638968,0.218323586,0.350877192,0.43079922,0.113122171,0.122171945,4.600717002,0.11529593,0.19061166,0.05405405,0.13655761,4.56836359,0.159307347,10.64140394,0.08490566,0.33018868,,89.41380021,91.17693667,107.2266095,105.0825734,0.37188366,0.7417962,0.53651038,0.7150838,0.82887078,0.78510029,0.44504228,0.1518063,0.26710223,Tyler Anderson,12880,542881
2019,Merrill Kelly,ARI,183.1,4.418181573,2.77192982,0.256267409,1.314545382,0.291902072,0.7312253,4.512191222,0.223636363,0.42,0.356363636,0.06632653,0.147959183,4.582469506,0.09790682,0.2033462,0.07335907,0.12998713,4.733714487,-0.094009649,8.87574964,0.08214286,0.39821429,,,,,,0.30817972,0.69526144,0.46824324,0.67850467,0.8613396,0.79076479,0.41351351,0.16914247,0.26704929,Merrill Kelly,11156,518876
2019,Zach Eflin,PHI,157.2,4.224100935,2.71111111,0.267405063,1.357293694,0.293995859,0.72996707,4.863057889,0.212121212,0.442424242,0.345454545,0.087719298,0.157894736,4.794268505,0.09061619,0.17862372,0.0658858,0.11273792,4.903369677,-0.638956954,7.701214686,0.0627451,0.32352941,,,,,,0.32083634,0.67609489,0.47764801,0.71460674,0.86774629,0.81028668,0.44140153,0.17639952,0.26701571,Zach Eflin,13774,621107
2022,Merrill Kelly,ARI,200.1,3.369384445,2.90163934,0.22537112,1.13810319,0.268876611,0.76271186,3.651532513,0.193202146,0.427549194,0.379248658,0.103773584,0.099056603,3.855384333,0.0970368,0.22014925,0.07587065,0.14427861,4.011705753,-0.282148068,8.967660916,0.08333333,0.36347518,,81.82737844,97.17224397,105.0713307,102.1746249,0.32883642,0.69689922,0.48354513,0.69230769,0.86874305,0.79919137,0.42033236,0.16997721,0.267014,Merrill Kelly,11156,518876
2019,Mike Foltynewicz,ATL,117,4.538461243,2.83783784,0.241150442,1.247863166,0.265432099,0.71675302,4.974693122,0.23076923,0.366863905,0.402366863,0.125,0.169117647,4.731376898,0.10540254,0.21384929,0.07535642,0.13849287,4.706259923,-0.436231879,8.817188286,0.06916427,0.39769452,,,,,,0.28747628,0.73741007,0.48622881,0.63036304,0.85853659,0.7832244,0.44173729,0.16154661,0.26694915,Mike Foltynewicz,10811,592314
2019,Zack Wheeler,NYM,195.1,3.962457441,3.9,0.25257732,1.259385698,0.311270125,0.71362799,3.480221087,0.214411247,0.432337434,0.353251318,0.109452736,0.109452736,4.062970499,0.10446344,0.23550725,0.06038647,0.17512077,4.2032607,0.482236354,9.265537347,0.04991394,0.32358003,,,,,,0.34094903,0.69903581,0.50553973,0.69243986,0.85123153,0.79336255,0.45963913,0.16239316,0.2668566,Zack Wheeler,10310,554430
2019,Trevor Richards,- - -,123.1,4.378378491,2.25490196,0.249471459,1.370270306,0.294117647,0.76612903,4.608604106,0.212643678,0.356321839,0.431034482,0.113333333,0.12,5.130611273,0.11660269,0.2173913,0.09640832,0.12098299,4.94288571,-0.230225615,10.48404144,0.06145251,0.34916201,,,,,,0.33087633,0.70915411,0.48752399,0.65841584,0.82843137,0.76082677,0.41410749,0.15019194,0.26679463,Trevor Richards,19309,670950
2023,Nathan Eovaldi,TEX,144,3.625,2.80851064,0.223282443,1.138888889,0.270557029,0.74496644,3.880040359,0.169230769,0.51025641,0.32051282,0.064,0.12,3.961074868,0.11498881,0.2287695,0.08145581,0.14731369,4.175416759,-0.255040359,8.003088335,0.07908163,0.43112245,,91.78411552,101.2373087,100.0687219,97.92718272,0.3179792,0.71557562,0.47580645,0.61915888,0.85173502,0.75800377,0.39695341,0.15167785,0.26666667,Nathan Eovaldi,9132,543135
